-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 11/10/2024 
Location: Latitude  12.9794   Longitude 77.7228 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE            MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE            MERRA-2 Wind Speed at 50 Meters Range (m/s) 
WD50M                  MERRA-2 Wind Direction at 50 Meters (Degrees) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
CLRSKY_SFC_PAR_TOT     CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE              MERRA-2 Temperature at 2 Meters Range (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS10M,WS10M_RANGE,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR,CLRSKY_SFC_PAR_TOT,T2M,T2MDEW,TS,T2M_RANGE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS
1987,10,19,1.52,2.35,4.27,106.12,15.81,83.25,5.68,-999.0,23.01,19.76,23.58,9.86,5.28,109.6,5.89,91.55
1987,10,20,3.3,1.75,2.27,125.94,16.72,86.0,2.67,-999.0,23.38,20.69,23.83,7.76,4.23,89.0,6.65,91.52
1987,10,21,4.34,2.04,1.77,135.44,16.24,90.12,10.43,-999.0,21.95,20.21,22.03,4.87,4.39,92.0,6.63,91.63
1987,10,22,3.28,2.98,1.71,105.38,14.89,83.0,2.35,-999.0,22.23,18.89,22.62,8.7,5.7,115.9,6.27,91.76
1987,10,23,3.6,2.38,2.09,89.81,15.62,84.44,1.0,-999.0,22.66,19.61,23.22,9.33,5.28,109.9,6.55,91.83
1987,10,24,3.88,2.98,2.88,86.0,14.83,82.06,1.35,-999.0,22.37,18.84,22.88,9.62,6.19,128.1,6.32,91.85
1987,10,25,3.66,3.01,2.03,65.38,15.87,84.75,0.81,-999.0,22.82,19.87,23.29,10.02,4.82,100.9,6.28,91.79
1987,10,26,3.75,1.73,2.59,81.5,15.87,82.81,0.59,-999.0,23.23,19.87,23.85,9.24,4.51,94.7,6.55,91.74
1987,10,27,3.32,1.68,3.2,55.88,15.26,80.94,0.47,-999.0,23.06,19.24,23.68,9.42,5.29,109.5,6.09,91.72
1987,10,28,3.55,3.23,4.29,52.81,13.73,76.56,0.15,-999.0,22.42,17.56,22.97,10.38,5.44,112.3,6.18,91.73
1987,10,29,3.77,2.66,2.45,68.56,14.28,79.75,0.45,-999.0,22.34,18.21,22.87,10.92,4.17,87.3,6.16,91.71
1987,10,30,3.68,3.77,3.59,65.06,14.77,80.69,4.71,-999.0,22.71,18.73,23.2,10.05,3.58,75.9,6.44,91.72
1987,10,31,2.91,1.87,2.21,53.94,14.47,80.38,1.25,-999.0,22.44,18.4,23.05,9.92,4.73,99.1,6.07,91.7
1987,11,1,3.41,4.46,4.52,151.94,13.43,76.38,0.13,-999.0,22.12,17.18,22.29,11.33,4.29,90.1,6.4,91.61
1987,11,2,4.56,4.23,2.94,332.19,11.96,69.06,0.01,-999.0,22.08,15.37,22.37,12.97,2.79,60.2,6.39,91.48
1987,11,3,4.58,5.11,4.59,288.81,14.77,80.81,0.7,-999.0,22.18,18.53,22.81,9.62,4.69,97.4,6.35,91.36
1987,11,4,4.0,2.8,2.89,168.75,15.5,87.31,2.6,-999.0,21.77,19.46,21.94,5.44,4.61,96.6,6.28,91.54
1987,11,5,4.14,2.06,1.52,108.38,15.08,83.19,5.51,-999.0,22.4,19.07,23.04,8.55,3.19,67.8,6.32,91.75
1987,11,6,3.79,2.74,1.67,93.31,15.56,83.5,1.89,-999.0,22.8,19.55,23.4,9.27,3.68,78.2,6.28,91.67
1987,11,7,2.78,1.84,2.09,61.5,15.69,83.81,5.0,-999.0,22.84,19.64,23.44,8.25,4.64,97.9,6.12,91.67
1987,11,8,3.15,3.4,2.22,39.81,15.5,84.44,2.05,-999.0,22.52,19.48,23.05,8.53,2.97,63.7,5.89,91.66
1987,11,9,2.91,3.34,4.38,124.88,11.6,72.12,0.4,-999.0,20.81,14.74,21.26,11.85,4.63,96.3,6.21,91.54
1987,11,10,2.73,2.42,2.95,334.38,11.11,69.69,0.0,-999.0,20.38,14.17,20.7,13.29,5.81,118.9,6.17,91.46
1987,11,11,3.54,2.81,1.75,272.88,12.88,78.12,1.74,-999.0,20.6,16.35,21.0,10.78,2.92,63.5,6.06,91.47
1987,11,12,3.02,2.98,2.31,296.0,14.77,90.44,2.43,-999.0,20.33,18.65,20.3,5.86,2.6,57.0,6.06,91.49
1987,11,13,4.53,4.57,3.22,296.0,14.04,80.38,1.15,-999.0,21.9,17.87,22.42,10.49,3.58,76.2,6.08,91.4
1987,11,14,3.27,2.93,1.98,255.25,14.89,82.88,1.54,-999.0,22.22,18.8,22.97,10.27,3.49,74.9,6.09,91.57
1987,11,15,2.98,1.73,2.73,255.75,14.95,80.06,1.61,-999.0,23.05,18.93,23.91,10.46,4.58,96.4,5.81,91.7
1987,11,16,2.21,3.09,3.2,214.62,14.65,76.81,1.13,-999.0,23.42,18.59,24.07,10.93,5.87,120.6,5.95,91.73
1987,11,17,1.88,2.62,5.84,159.5,12.76,70.94,0.91,-999.0,22.88,16.39,23.29,13.06,4.78,100.5,5.89,91.76
1987,11,18,3.04,1.92,2.37,142.81,14.53,77.25,0.17,-999.0,23.33,18.5,24.28,11.48,4.31,91.5,5.85,91.85
1987,11,19,2.34,2.41,3.77,98.75,15.26,79.81,0.2,-999.0,23.4,19.26,24.43,9.52,3.65,78.3,5.95,91.84
1987,11,20,1.66,2.72,4.08,86.62,14.53,76.88,2.18,-999.0,23.27,18.48,24.31,9.27,4.09,87.1,5.83,91.85
1987,11,21,3.17,3.52,3.59,52.31,14.77,82.94,6.91,-999.0,22.19,18.76,22.84,9.36,3.69,79.1,5.92,91.9
1987,11,22,3.81,3.45,2.26,54.25,14.4,82.31,2.4,-999.0,21.9,18.36,22.53,9.29,4.56,96.3,5.9,91.98
1987,11,23,2.71,4.43,5.2,95.62,14.22,84.06,0.33,-999.0,21.19,18.16,21.51,7.68,4.78,100.2,5.88,91.98
1987,11,24,2.63,2.73,2.2,108.62,14.22,81.62,3.29,-999.0,21.78,18.13,22.45,8.23,3.98,84.8,5.86,91.92
1987,11,25,2.09,1.73,4.18,99.38,14.28,84.88,0.53,-999.0,21.04,18.19,21.48,6.83,3.84,82.1,5.84,91.83
1987,11,26,2.91,1.84,5.09,70.25,10.25,66.44,0.08,-999.0,21.09,12.67,21.85,13.2,5.54,115.6,5.86,91.86
1987,11,27,3.43,2.77,3.3,44.38,9.77,66.88,1.2,-999.0,20.07,12.13,20.55,14.23,5.89,120.5,5.89,91.94
1987,11,28,3.25,2.47,5.04,44.69,8.48,60.69,0.0,-999.0,19.43,10.06,19.93,15.32,5.79,117.4,5.87,91.89
1987,11,29,3.11,1.52,4.69,73.38,8.79,63.38,0.0,-999.0,19.4,10.68,20.01,16.02,5.78,116.5,5.9,91.96
1987,11,30,2.77,1.48,4.91,58.69,9.52,66.44,0.0,-999.0,19.9,11.79,20.78,15.72,5.51,114.8,5.64,91.94
1987,12,1,2.2,2.91,6.44,57.06,10.68,67.88,0.0,-999.0,21.07,13.62,22.34,15.15,5.77,118.3,5.82,91.88
1987,12,2,2.87,3.06,5.47,59.06,11.47,67.31,0.0,-999.0,22.21,14.74,23.24,13.09,5.61,116.7,5.65,91.87
1987,12,3,3.7,2.78,3.03,49.62,12.08,69.81,0.0,-999.0,21.95,15.5,22.66,12.6,5.0,103.5,5.79,91.77
1987,12,4,4.47,3.03,3.04,117.81,14.71,87.88,1.28,-999.0,20.8,18.65,20.92,6.38,2.37,51.8,5.72,91.77
1987,12,5,5.19,3.37,2.66,59.12,15.38,89.38,1.29,-999.0,21.23,19.35,21.31,5.38,2.09,46.0,5.72,91.76
1987,12,6,4.79,3.52,2.21,78.06,14.04,82.0,4.21,-999.0,21.57,17.92,21.99,9.04,1.68,37.5,5.72,91.79
1987,12,7,4.91,3.67,2.34,61.38,13.24,81.19,7.5,-999.0,20.77,17.02,21.15,9.25,2.69,58.4,5.7,91.81
1987,12,8,5.34,6.25,5.56,83.94,14.59,84.56,2.35,-999.0,21.56,18.55,22.09,9.3,2.86,61.5,5.52,91.85
1987,12,9,5.46,5.82,5.88,93.69,14.22,84.69,5.45,-999.0,21.08,18.14,21.61,7.7,2.19,48.3,5.68,91.88
1987,12,10,4.17,3.82,3.64,103.25,15.2,88.31,1.35,-999.0,21.33,19.19,21.62,7.43,4.28,89.7,5.61,91.91
1987,12,11,3.99,2.47,1.74,130.81,15.38,83.81,0.73,-999.0,22.62,19.41,23.26,9.4,2.59,56.4,5.68,91.9
1987,12,12,3.52,2.29,2.5,120.25,15.01,82.88,4.34,-999.0,22.47,19.01,23.33,9.13,3.95,83.1,5.49,91.84
1987,12,13,1.27,1.92,4.29,159.75,14.65,78.31,1.07,-999.0,23.21,18.61,24.5,11.26,4.57,95.2,5.02,91.78
1987,12,14,2.05,2.56,4.8,100.38,14.89,81.88,9.4,-999.0,22.36,18.87,22.96,8.98,3.44,72.9,5.4,91.9
1987,12,15,3.03,2.48,2.49,70.19,12.27,76.69,9.29,-999.0,20.79,15.86,21.36,10.29,4.38,91.5,5.2,92.03
1987,12,16,3.12,2.91,2.74,56.94,13.73,82.12,3.05,-999.0,21.18,17.64,21.9,9.95,3.08,66.5,5.63,91.94
1987,12,17,3.61,2.48,3.31,52.06,10.99,72.12,0.03,-999.0,19.88,14.04,20.4,11.56,5.43,110.8,5.6,91.94
1987,12,18,3.91,2.64,2.8,36.81,8.85,63.88,0.02,-999.0,18.91,10.89,19.37,15.1,4.08,84.6,5.71,91.96
1987,12,19,4.08,2.42,3.2,31.69,9.64,66.44,0.0,-999.0,19.37,12.17,19.96,15.19,5.61,113.6,5.62,92.01
1987,12,20,3.91,2.94,3.62,31.69,9.28,64.38,0.0,-999.0,19.33,11.44,20.01,15.09,5.43,109.9,5.51,92.04
1987,12,21,3.8,2.23,4.71,37.62,9.34,64.0,0.05,-999.0,19.87,11.58,20.64,15.44,5.25,106.3,5.31,92.09
1987,12,22,4.88,4.05,4.73,53.38,13.12,79.44,0.51,-999.0,20.82,16.83,21.46,12.38,3.62,76.2,5.66,92.08
1987,12,23,5.54,4.29,3.34,65.94,14.53,82.31,1.21,-999.0,22.12,18.51,22.85,10.55,2.82,60.4,5.44,91.99
1987,12,24,5.33,3.72,3.19,84.56,13.98,81.5,6.11,-999.0,21.63,17.91,22.37,9.26,4.53,93.0,5.69,92.04
1987,12,25,5.02,3.55,2.35,88.75,13.49,80.12,0.8,-999.0,21.43,17.37,22.28,10.61,3.91,82.4,5.63,92.15
1987,12,26,4.85,2.45,1.92,75.5,11.84,74.5,0.22,-999.0,20.76,15.29,21.75,11.05,5.06,103.8,5.22,92.26
1987,12,27,4.8,2.17,2.17,79.0,10.19,71.75,0.03,-999.0,19.19,12.96,20.2,12.61,3.95,82.6,5.33,92.25
1987,12,28,4.31,2.22,3.41,87.75,9.89,72.81,0.0,-999.0,18.51,12.49,19.65,15.87,5.27,106.9,5.45,92.14
1987,12,29,3.74,1.98,4.1,101.12,10.44,71.44,0.01,-999.0,19.73,13.4,21.01,14.83,4.23,88.2,5.72,92.1
1987,12,30,4.39,2.11,3.39,85.81,9.58,69.12,0.02,-999.0,19.16,12.0,20.27,14.14,4.62,95.4,4.75,92.05
1987,12,31,4.04,1.84,3.24,90.5,8.18,66.0,0.0,-999.0,17.91,9.38,19.03,15.17,5.35,104.5,5.76,92.03
1988,1,1,4.67,3.31,4.26,90.19,9.22,71.06,0.0,-999.0,17.89,11.46,19.0,15.05,4.67,95.7,5.13,92.1
1988,1,2,4.02,3.64,3.63,94.38,9.58,71.38,0.0,-999.0,18.55,12.05,19.58,15.36,5.17,105.0,5.38,92.13
1988,1,3,3.85,2.23,3.73,92.31,9.03,67.31,0.0,-999.0,18.96,11.05,20.12,16.03,5.37,109.0,5.58,92.06
1988,1,4,2.52,3.61,6.36,92.81,9.64,68.0,0.0,-999.0,19.61,12.05,21.0,17.26,4.69,97.2,5.28,91.98
1988,1,5,3.21,1.21,4.18,97.38,9.95,68.31,0.0,-999.0,20.05,12.57,21.37,14.65,4.02,84.6,5.71,91.99
1988,1,6,2.88,3.11,6.19,76.75,10.13,69.0,0.0,-999.0,19.99,12.83,21.65,14.31,4.54,93.5,5.67,91.95
1988,1,7,3.82,3.25,5.05,85.75,9.09,64.44,0.0,-999.0,19.96,10.94,21.21,14.53,5.34,107.3,5.55,91.97
1988,1,8,3.98,3.29,5.26,74.44,8.73,64.25,0.0,-999.0,19.48,10.33,20.65,14.83,5.65,112.7,5.68,92.06
1988,1,9,4.33,2.38,4.56,83.5,8.36,63.88,0.0,-999.0,18.87,9.72,20.08,16.14,5.36,108.8,5.46,92.04
1988,1,10,4.4,2.15,3.97,90.75,9.64,68.12,0.0,-999.0,19.63,12.03,20.98,16.96,5.69,114.3,5.69,92.04
1988,1,11,3.52,2.44,4.02,94.75,10.13,68.62,0.0,-999.0,20.15,12.7,21.2,13.3,5.67,112.7,5.7,92.1
1988,1,12,2.94,3.3,5.98,96.56,10.93,68.31,0.0,-999.0,21.49,14.04,23.26,15.09,5.48,111.5,5.49,92.04
1988,1,13,2.08,3.91,5.95,145.12,10.86,66.38,0.0,-999.0,21.7,13.98,23.8,15.45,4.74,98.9,5.35,91.93
1988,1,14,2.55,3.44,6.24,107.25,10.5,65.81,0.0,-999.0,21.56,13.41,23.45,16.28,5.57,112.2,5.57,91.89
1988,1,15,3.58,3.55,5.8,87.06,10.86,66.19,0.0,-999.0,22.04,13.87,23.62,14.11,5.67,112.3,5.67,91.93
1988,1,16,4.38,2.38,3.51,94.62,11.35,68.75,0.03,-999.0,21.81,14.56,23.3,13.05,5.18,104.8,5.4,92.0
1988,1,17,4.76,1.87,4.02,91.75,9.58,63.19,0.02,-999.0,20.87,11.92,22.29,14.43,5.86,116.8,5.96,92.08
1988,1,18,5.02,3.37,3.55,90.75,9.64,64.81,0.0,-999.0,20.68,11.98,21.98,15.47,5.75,114.5,6.0,92.05
1988,1,19,3.66,2.1,4.81,87.44,8.42,59.88,0.0,-999.0,20.37,9.47,21.9,16.22,5.49,111.0,5.8,91.94
1988,1,20,3.62,3.12,6.65,83.94,8.61,59.81,0.0,-999.0,20.36,10.11,21.8,15.24,5.29,107.5,5.79,91.93
1988,1,21,3.42,3.72,6.34,80.06,6.65,52.69,0.0,-999.0,19.05,5.96,20.12,17.56,5.83,114.4,6.1,91.8
1988,1,22,3.8,3.38,5.66,96.06,7.14,57.19,0.0,-999.0,19.26,6.58,20.62,18.73,5.93,117.9,6.11,91.78
1988,1,23,3.85,2.41,5.34,87.5,8.0,59.88,0.0,-999.0,19.55,8.94,20.99,18.79,6.16,124.2,6.17,91.77
1988,1,24,3.8,2.88,6.1,98.75,7.69,57.69,0.0,-999.0,20.08,7.83,21.55,18.28,5.84,119.7,5.87,91.75
1988,1,25,4.14,3.05,5.19,106.69,9.03,60.19,0.0,-999.0,21.12,10.79,22.64,16.63,6.14,121.9,6.12,91.73
1988,1,26,4.02,3.09,4.79,117.12,9.4,59.75,0.0,-999.0,22.08,11.18,23.68,16.33,6.23,124.6,6.22,91.83
1988,1,27,4.77,3.08,4.62,105.38,10.5,62.12,0.0,-999.0,22.83,13.19,24.43,15.8,6.25,126.1,6.25,91.86
1988,1,28,4.59,2.64,3.83,95.69,10.56,61.25,0.0,-999.0,22.94,13.35,24.63,15.1,5.0,102.8,6.0,91.85
1988,1,29,4.73,3.65,5.02,85.25,9.34,58.25,0.0,-999.0,22.2,11.35,23.62,16.04,6.1,122.0,6.11,91.84
1988,1,30,4.77,5.09,4.4,81.31,7.81,52.81,0.0,-999.0,21.52,8.51,22.55,18.39,6.35,126.4,6.26,91.92
1988,1,31,4.69,4.76,4.12,81.12,7.69,50.94,0.0,-999.0,21.45,8.39,22.52,17.48,6.47,126.0,6.46,91.93
1988,2,1,4.58,5.59,5.95,84.31,7.39,50.5,0.0,-999.0,21.35,7.81,22.41,18.5,6.4,127.6,6.4,91.9
1988,2,2,4.42,3.53,5.06,85.25,7.26,47.88,0.0,-999.0,22.05,7.36,23.44,19.07,6.39,127.7,6.27,91.92
1988,2,3,3.88,3.73,6.55,84.75,7.45,49.0,0.0,-999.0,22.45,7.78,23.84,19.62,6.34,126.1,6.17,91.95
1988,2,4,3.7,5.53,7.2,52.25,7.26,45.31,0.0,-999.0,23.16,7.3,24.26,18.35,5.59,111.3,5.57,91.9
1988,2,5,3.73,2.57,6.15,75.06,5.25,36.69,0.0,-999.0,22.35,1.95,23.59,20.01,6.53,127.0,6.53,91.73
1988,2,6,3.14,3.38,7.3,96.12,6.16,45.69,0.0,-999.0,22.14,3.24,24.14,19.83,5.93,112.6,5.91,91.78
1988,2,7,2.71,3.11,7.23,98.94,6.16,43.94,0.0,-999.0,21.87,4.71,24.02,20.6,5.96,112.4,5.96,91.77
1988,2,8,2.84,4.91,7.63,105.62,6.77,46.31,0.0,-999.0,22.15,6.32,24.64,20.42,6.62,128.2,6.51,91.65
1988,2,9,3.23,5.07,7.77,109.19,8.24,51.25,0.0,-999.0,22.85,9.25,25.59,17.05,6.02,120.4,6.34,91.72
1988,2,10,3.59,3.61,6.52,58.5,7.08,45.12,0.0,-999.0,22.91,7.0,25.05,18.68,5.96,119.1,6.45,91.86
1988,2,11,3.95,3.1,5.69,62.12,6.84,44.25,0.0,-999.0,22.83,6.4,24.86,19.27,6.25,124.1,6.39,91.82
1988,2,12,3.87,2.98,5.53,74.88,8.54,51.12,0.0,-999.0,23.7,9.53,26.14,17.38,5.8,120.2,6.15,91.76
1988,2,13,3.66,4.0,6.52,87.19,9.7,53.81,0.0,-999.0,24.45,11.8,27.23,16.07,6.07,121.6,6.31,91.77
1988,2,14,3.67,3.07,4.1,131.31,11.78,58.06,0.0,-999.0,25.52,15.0,28.3,14.56,5.49,111.5,6.5,91.74
1988,2,15,2.88,3.29,4.42,156.0,11.9,55.25,0.0,-999.0,26.27,15.26,29.35,13.64,5.32,108.1,6.46,91.8
1988,2,16,2.22,2.34,5.7,137.75,11.84,54.06,0.0,-999.0,25.62,15.32,27.88,9.33,5.02,103.1,6.36,91.87
1988,2,17,3.36,3.58,5.44,134.38,10.07,46.06,0.0,-999.0,27.02,12.67,29.85,16.7,5.46,110.7,6.47,91.91
1988,2,18,4.34,4.52,5.58,136.25,9.34,45.69,0.0,-999.0,26.48,11.44,29.05,17.4,6.6,130.6,6.6,92.0
1988,2,19,4.7,4.95,6.21,109.06,8.97,47.25,0.0,-999.0,25.52,10.79,27.75,18.71,6.89,135.7,6.89,92.0
1988,2,20,4.22,4.16,4.87,105.19,9.52,49.62,0.0,-999.0,25.73,11.67,28.05,18.87,6.67,132.3,6.68,92.01
1988,2,21,3.67,4.59,5.87,112.5,10.25,49.94,0.0,-999.0,26.78,12.83,29.69,18.34,6.49,128.3,6.47,91.88
1988,2,22,3.39,4.23,5.99,140.88,10.31,48.38,0.0,-999.0,26.82,12.98,30.09,17.02,6.4,128.1,6.58,91.75
1988,2,23,3.59,5.04,7.36,148.19,9.28,41.94,0.0,-999.0,27.26,11.34,30.54,16.45,6.29,126.7,6.56,91.73
1988,2,24,4.13,3.69,5.74,158.5,10.07,46.25,0.0,-999.0,27.27,12.55,30.35,16.98,6.73,134.1,6.73,91.69
1988,2,25,3.34,4.48,6.22,156.12,11.23,48.56,0.0,-999.0,27.89,14.3,31.11,15.88,6.25,121.4,6.23,91.74
1988,2,26,3.04,5.18,6.59,129.38,12.21,50.69,0.0,-999.0,28.1,15.59,31.5,13.12,5.53,113.1,6.64,91.83
1988,2,27,4.45,2.58,3.6,145.75,10.56,43.38,0.0,-999.0,28.2,13.33,30.75,13.05,5.58,113.9,6.26,91.69
1988,2,28,3.34,2.66,3.46,151.5,10.13,43.12,0.02,-999.0,27.51,12.8,30.39,14.55,5.81,117.7,6.65,91.65
1988,2,29,2.38,3.66,5.15,134.12,11.11,48.69,0.0,-999.0,26.84,14.25,29.65,12.88,5.5,111.9,6.94,91.69
1988,3,1,2.23,4.45,5.95,150.81,11.72,52.88,0.0,-999.0,25.95,15.07,27.94,9.78,4.79,98.7,6.75,91.71
1988,3,2,1.84,3.74,5.43,155.5,11.66,50.0,0.0,-999.0,26.83,14.98,29.25,10.31,6.02,121.4,6.78,91.68
1988,3,3,3.27,3.12,4.74,120.44,12.33,58.38,0.07,-999.0,25.18,15.68,26.22,7.82,5.88,119.0,6.81,91.82
1988,3,4,2.65,3.32,5.31,98.94,11.96,54.12,6.28,-999.0,26.83,15.23,29.35,13.82,6.02,121.7,6.81,91.84
1988,3,5,2.32,4.12,6.78,157.06,12.21,60.38,4.22,-999.0,24.72,15.73,26.34,12.43,5.8,118.0,6.8,91.86
1988,3,6,2.2,4.71,6.8,159.19,11.41,52.38,0.0,-999.0,26.26,14.69,28.94,14.2,6.69,133.2,6.87,91.85
1988,3,7,2.91,4.03,6.41,137.56,10.8,47.31,0.0,-999.0,26.85,13.87,29.36,13.06,6.48,130.5,7.13,91.9
1988,3,8,4.27,4.12,6.16,121.44,9.64,45.38,0.0,-999.0,26.13,12.01,28.36,14.05,7.11,137.9,7.06,91.92
1988,3,9,5.05,4.12,5.64,108.0,8.36,43.69,0.0,-999.0,25.52,9.58,27.5,17.44,6.93,135.1,6.68,91.97
1988,3,10,4.63,4.44,6.53,104.38,8.12,45.44,0.0,-999.0,25.12,8.94,27.32,19.37,7.12,138.1,7.12,91.91
1988,3,11,4.61,4.09,5.88,111.25,9.22,48.94,0.0,-999.0,25.86,10.76,28.2,17.53,7.06,139.8,7.24,91.9
1988,3,12,3.21,3.97,7.22,96.75,8.36,44.94,0.0,-999.0,26.38,8.57,29.24,18.77,6.97,140.4,7.17,91.75
1988,3,13,3.52,4.78,8.05,108.88,7.69,40.56,0.0,-999.0,26.91,7.31,29.74,19.74,6.83,136.8,7.16,91.55
1988,3,14,4.13,4.4,6.42,132.12,8.12,39.62,0.0,-999.0,27.13,9.12,29.81,19.67,6.98,139.7,7.14,91.53
1988,3,15,4.59,5.38,8.42,115.25,8.24,38.69,0.0,-999.0,28.07,8.98,30.36,19.2,6.4,129.0,7.14,91.61
1988,3,16,4.04,2.96,2.84,131.94,8.48,37.81,0.0,-999.0,27.7,9.85,29.91,18.18,5.13,104.9,7.25,91.58
1988,3,17,3.66,4.47,8.4,113.31,8.06,33.38,0.0,-999.0,28.7,7.87,31.67,15.55,7.12,137.6,7.29,91.48
1988,3,18,3.13,3.7,7.46,141.62,5.98,28.44,0.0,-999.0,27.92,4.29,30.95,19.76,7.22,141.1,7.52,91.34
1988,3,19,2.42,2.51,4.91,202.81,10.13,39.31,0.0,-999.0,29.61,12.63,32.96,17.2,6.45,132.9,6.85,91.36
1988,3,20,2.94,5.58,7.28,147.12,9.58,33.12,0.0,-999.0,31.51,11.76,34.83,15.81,6.4,128.9,7.21,91.42
1988,3,21,3.31,5.31,7.53,156.38,11.6,44.0,8.44,-999.0,29.65,14.76,33.03,14.75,5.55,113.6,7.25,91.53
1988,3,22,2.3,4.55,6.91,142.19,13.06,52.56,1.15,-999.0,28.77,16.58,31.38,13.98,7.34,145.4,7.16,91.51
1988,3,23,2.96,3.52,5.62,264.56,9.7,40.12,0.0,-999.0,28.87,11.33,30.73,14.98,6.92,135.6,6.95,91.47
1988,3,24,3.78,3.33,1.38,289.88,7.45,36.69,0.0,-999.0,26.6,7.74,28.44,18.53,6.72,132.5,6.94,91.58
1988,3,25,3.4,4.42,4.3,255.5,7.57,35.0,0.0,-999.0,27.29,8.23,29.12,18.9,6.76,132.4,6.97,91.62
1988,3,26,2.77,4.09,5.86,240.81,9.77,41.5,0.0,-999.0,28.39,11.96,30.74,16.05,6.35,124.8,6.47,91.54
1988,3,27,3.18,3.54,3.98,335.38,8.12,35.12,0.0,-999.0,27.94,9.24,30.58,16.27,5.79,119.4,6.13,91.56
1988,3,28,3.2,3.27,4.48,142.25,7.39,30.06,0.0,-999.0,28.83,8.05,31.53,18.95,6.95,138.3,7.07,91.47
1988,3,29,2.57,4.66,7.29,112.38,11.05,40.44,0.0,-999.0,30.33,13.96,33.69,14.76,6.02,122.5,6.28,91.48
1988,3,30,1.92,3.66,5.98,184.88,11.23,38.94,0.0,-999.0,30.37,14.42,33.19,10.41,6.68,133.9,7.19,91.48
1988,3,31,2.98,4.95,6.64,180.94,11.41,39.0,0.0,-999.0,30.75,14.6,34.08,12.41,6.43,129.4,7.3,91.5
1988,4,1,2.81,3.63,5.33,170.5,10.99,38.12,0.72,-999.0,30.66,14.03,33.88,13.02,5.58,114.4,7.38,91.52
1988,4,2,3.78,4.28,6.39,122.75,10.8,39.75,0.01,-999.0,29.9,13.65,32.74,12.77,6.54,131.9,6.58,91.6
1988,4,3,4.95,3.24,3.95,121.94,9.34,39.62,0.0,-999.0,28.51,11.36,30.88,16.96,6.54,127.9,7.12,91.69
1988,4,4,4.66,5.64,6.38,110.0,8.0,36.25,0.0,-999.0,28.5,8.42,30.83,18.85,6.81,133.1,7.03,91.6
1988,4,5,3.92,3.05,5.76,120.69,7.75,36.25,0.0,-999.0,28.36,7.6,30.89,19.62,7.41,142.0,7.67,91.53
1988,4,6,3.77,5.27,7.92,114.88,10.93,45.69,0.0,-999.0,29.62,12.97,32.87,16.7,5.63,117.3,7.26,91.61
1988,4,7,3.52,4.47,6.9,130.5,11.72,46.75,0.0,-999.0,29.69,14.51,32.75,15.29,5.91,120.8,6.82,91.68
1988,4,8,3.96,2.64,4.47,139.5,11.54,44.5,0.07,-999.0,29.48,14.76,32.06,13.96,6.24,127.3,7.32,91.73
1988,4,9,4.25,4.36,4.7,133.31,12.21,47.88,0.0,-999.0,29.01,15.65,31.69,14.5,6.9,138.6,7.26,91.75
1988,4,10,4.78,1.91,3.45,131.44,12.51,51.94,0.1,-999.0,27.93,15.93,29.91,11.16,6.0,123.0,7.42,91.81
1988,4,11,4.46,4.38,5.65,125.31,12.08,50.88,0.24,-999.0,28.12,15.37,30.55,13.92,5.25,108.1,7.05,91.85
1988,4,12,4.49,3.38,3.57,127.25,12.21,51.56,0.26,-999.0,28.29,15.51,30.88,15.1,5.82,119.5,7.34,91.89
1988,4,13,5.04,4.68,4.73,134.94,12.27,52.44,0.49,-999.0,27.9,15.58,30.44,14.13,5.82,118.4,7.1,91.87
1988,4,14,1.96,3.12,4.71,166.06,11.6,46.69,0.13,-999.0,29.17,14.62,32.66,15.3,6.06,123.8,7.36,91.6
1988,4,15,2.27,2.43,3.41,191.75,13.0,54.38,3.04,-999.0,27.08,16.59,29.05,8.27,6.14,125.4,7.36,91.58
1988,4,16,2.13,1.52,4.14,135.44,12.82,55.69,2.95,-999.0,27.08,16.37,29.45,12.41,6.18,126.0,7.38,91.64
